id,author,pipeline_tag,downloads,likes,model_age_days,days_since_update,tag_count,gated_flag,z_score,z_classical_flag,z_equal_budget_flag,z_most_extreme_feature,isolation_score,isolation_flag,lof_score,lof_flag,agreement_count
bigscience/bloom-560m,bigscience,text-generation,638099,376,1532.5059722222222,1037.6133217592592,62,0,2.311004125524861,False,False,log_tag_count,0.4493077252229439,False,1.2303558602520788,False,0
mistralai/Ministral-8B-Instruct-2410,mistralai,unknown,374912,584,652.6108449074075,363.5561689814815,17,0,1.9237960825532956,False,False,log_library_model_count,0.4491374600571049,False,1.0947338244856402,False,0
Qwen/Qwen3.5-2B,Qwen,image-text-to-text,2479386,343,151.0025925925926,149.52327546296297,13,0,1.8237723410671631,False,False,log_author_model_count,0.44899602217727735,False,1.0650091940015198,False,0
timm/vit_large_patch14_reg4_dinov2.lvd142m,timm,image-feature-extraction,662760,7,1003.797025462963,554.1158680555556,10,0,1.4229870368078252,False,False,log_library_model_count,0.44897536685552975,False,1.0367344229253703,False,0
lmstudio-community/Qwen3.5-9B-MLX-8bit,lmstudio-community,image-text-to-text,603713,1,57.33881944444445,57.33866898148148,12,0,1.9652114682632715,False,False,log_model_age_days,0.4489468855221081,False,1.015563251668334,False,0
Qwen/Qwen3-Coder-Next,Qwen,text-generation,658639,1563,180.36923611111112,176.3217824074074,11,0,1.8237723410671631,False,False,log_author_model_count,0.4488964726968484,False,1.0384157931628757,False,0
nomic-ai/nomic-embed-text-v1.5,nomic-ai,sentence-similarity,14892314,882,900.7273726851852,113.40483796296296,19,0,2.6625915965185616,False,False,log_downloads,0.4487333039530039,False,1.1680114756962718,False,0
circulus/canvers-ko2en-v1,circulus,unknown,667246,0,1169.9188773148148,1164.5836342592593,7,0,2.239897480530956,False,False,log_likes,0.44851872774640866,False,1.0341797998561206,False,0
cross-encoder/stsb-roberta-large,cross-encoder,text-ranking,412842,14,1610.0214699074074,470.65071759259257,18,0,1.2450569733162777,False,False,log_pipeline_model_count,0.4484283739938513,False,1.0243527718203653,False,0
circulus/canvers-en2ko-v1,circulus,unknown,667156,0,1169.9171875,1148.8425694444445,7,0,2.239897480530956,False,False,log_likes,0.4484271377850649,False,1.0341474364593,False,0
emrecan/bert-base-turkish-cased-mean-nli-stsb-tr,emrecan,sentence-similarity,495318,51,1610.0214699074074,215.09230324074073,14,0,1.7153403729224665,False,False,model_id_length,0.44837776980596283,False,1.048386249334172,False,0
cyankiwi/gemma-4-26B-A4B-it-AWQ-4bit,cyankiwi,image-text-to-text,4255279,89,117.98033564814814,8.229236111111112,11,0,2.293052744931872,False,False,log_days_since_update,0.44834644771532967,False,1.0311840928966283,False,0
kha-white/manga-ocr-base,kha-white,image-to-text,471388,177,1610.0214699074074,1498.3513310185185,10,0,1.7102173783771908,False,False,log_pipeline_model_count,0.4481799113181287,False,1.025004582369303,False,0
deepseek-ai/DeepSeek-R1,deepseek-ai,text-generation,9473051,13523,555.8429745370371,489.8319560185185,14,0,2.2991036980164283,False,False,log_likes,0.44804616262390545,False,1.195313474451813,False,0
Qwen/Qwen3.5-9B-Base,Qwen,image-text-to-text,475692,98,153.3193287037037,97.49677083333333,8,0,1.8237723410671631,False,False,log_author_model_count,0.4480030643711476,False,1.0664158646515682,False,0
mradermacher/Qwen3-VL-8B-Instruct-abliterated-GGUF,mradermacher,unknown,623654,3,268.6437847222222,256.5406018518519,12,0,1.9135997780221505,False,False,model_id_length,0.4478474536501446,False,1.0696860048654415,False,0
deepseek-ai/DeepSeek-V4-Pro,deepseek-ai,text-generation,1650651,5354,98.7467013888889,37.491087962962965,12,0,1.8570313044358344,False,False,log_likes,0.4477182919150182,False,1.1156057562420112,False,0
oliverguhr/fullstop-punctuation-multilang-large,oliverguhr,token-classification,618883,179,1610.0214699074074,986.6002893518519,18,0,1.6162106703726244,False,False,model_id_length,0.4476881956120027,False,1.02965337314079,False,0
timm/vit_small_patch14_reg4_dinov2.lvd142m,timm,image-feature-extraction,740197,7,1003.7964236111111,554.1158912037037,10,0,1.4229870368078252,False,False,log_library_model_count,0.44766060576699795,False,1.0362644622915793,False,0
facebook/sam-vit-huge,facebook,mask-generation,461731,197,1206.422638888889,930.1919907407407,11,0,2.5134580033136955,False,False,log_pipeline_model_count,0.4474738794550832,False,1.052650600606279,False,0
sentence-transformers/all-MiniLM-L12-v2,sentence-transformers,sentence-similarity,3286682,324,1610.0214699074074,120.32972222222222,45,0,1.798644793581689,False,False,log_tag_count,0.4473235191860776,False,1.121155416619874,False,0
facebook/w2v-bert-2.0,facebook,feature-extraction,1516381,224,953.6792939814815,916.4227662037038,104,0,3.143219789409974,True,False,log_tag_count,0.4473187385138398,False,1.1297434390858438,False,0
nvidia/Nemotron-Labs-Diffusion-8B-Base,nvidia,text-generation,433947,7,196.21084490740742,56.25087962962963,11,0,1.2476384228570891,False,False,log_likes,0.44723001782744287,False,1.0047878709993132,False,0
jonatasgrosman/wav2vec2-large-xlsr-53-portuguese,jonatasgrosman,automatic-speech-recognition,4139372,55,1610.0214699074074,1323.9168171296296,20,0,1.7153403729224665,False,False,model_id_length,0.4472183236882966,False,1.0926451349758328,False,0
timm/repvgg_a0.rvgg_in1k,timm,image-classification,713734,1,1071.188738425926,554.117800925926,9,0,1.9091444613063338,False,False,log_likes,0.44713363372064163,False,1.049684253086623,False,0
cross-encoder/ms-marco-TinyBERT-L2-v2,cross-encoder,text-ranking,381151,44,1610.0214699074074,334.3907638888889,18,0,1.2450569733162777,False,False,log_pipeline_model_count,0.447047821555312,False,1.0261612379860283,False,0
nvidia/segformer-b0-finetuned-ade-512-512,nvidia,image-segmentation,367411,194,1610.0214699074074,927.5508564814814,12,0,2.158018364455186,False,False,log_pipeline_model_count,0.44679121793386456,False,1.068378691656789,False,0
depth-anything/Depth-Anything-V2-Small-hf,depth-anything,depth-estimation,1264753,41,771.5824652777778,754.5149189814815,11,0,2.5134580033136955,False,False,log_pipeline_model_count,0.44656380285627734,False,1.0894479943217823,False,0
Alibaba-NLP/gte-multilingual-base,Alibaba-NLP,sentence-similarity,1218681,370,739.6406481481481,389.93175925925925,96,0,3.014110039673063,True,False,log_tag_count,0.4465585725042477,False,1.0859954564017076,False,0
AdamCodd/vit-base-nsfw-detector,AdamCodd,image-classification,649497,81,938.159525462963,603.4065856481482,12,0,2.0011069813134856,False,False,log_library_model_count,0.4461923976818424,False,1.0192188191283096,False,0
saattrupdan/wav2vec2-xls-r-300m-ftspeech,saattrupdan,automatic-speech-recognition,472630,0,1608.3798032407408,1052.4389467592594,13,0,2.239897480530956,False,False,log_likes,0.4461515301875656,False,0.9952328840956154,False,0
Qwen/Qwen2.5-Omni-7B,Qwen,any-to-any,395980,1922,494.8972800925926,455.4244791666667,10,0,1.8237723410671631,False,False,log_author_model_count,0.44614864376057617,False,1.1903638563482064,False,0
kredor/punctuate-all,kredor,token-classification,703972,28,1572.496400462963,824.7653009259259,8,0,1.3547777395186809,False,False,log_pipeline_model_count,0.44592431932156085,False,1.0127090380752917,False,0
Babelscape/wikineural-multilingual-ner,Babelscape,token-classification,415082,166,1610.0214814814815,1163.633761574074,22,0,1.3547777395186809,False,False,log_pipeline_model_count,0.44579031524452906,False,1.0101918784693709,False,0
timm/vit_small_patch14_dinov2.lvd142m,timm,image-feature-extraction,949072,8,1177.1184722222222,554.1157175925925,9,0,1.4229870368078252,False,False,log_library_model_count,0.4456586023986683,False,1.024240674499627,False,0
lmstudio-community/Qwen3.6-27B-MLX-6bit,lmstudio-community,image-text-to-text,933740,3,57.08320601851852,57.082997685185184,12,0,1.9692445204366231,False,False,log_model_age_days,0.44554632242516434,False,1.0019318049583157,False,0
Harveenchadha/vakyansh-wav2vec2-tamil-tam-250,Harveenchadha,automatic-speech-recognition,684731,4,1610.0214814814815,1771.6697569444445,13,0,1.4719127527244855,False,False,log_likes,0.44544362683095334,False,1.0859297454118109,False,0
jonatasgrosman/wav2vec2-large-xlsr-53-finnish,jonatasgrosman,automatic-speech-recognition,579061,1,1610.0214699074074,1323.9185879629629,16,0,1.9091444613063338,False,False,log_likes,0.4453096922921275,False,1.0068468991843706,False,0
camenduru/dinov3-vitl16-pretrain-lvd1689m,camenduru,image-feature-extraction,386058,15,224.65292824074075,224.65275462962964,13,0,1.4152584093340275,False,False,log_pipeline_model_count,0.44511303484722875,False,1.191104630141715,False,0
dascim/juribert-base,dascim,fill-mask,438632,0,653.5970023148149,653.5855787037037,10,0,2.239897480530956,False,False,log_likes,0.4449960362132799,False,1.2135702245416538,False,0
moonshotai/Kimi-K2.7-Code,moonshotai,image-text-to-text,631820,1341,48.67237268518519,44.673969907407404,11,0,2.1129152240277658,False,False,log_model_age_days,0.44493496184494136,False,0.9803443956184276,False,0
kyutai/mimi,kyutai,feature-extraction,792303,317,687.4734375,392.35859953703704,8,0,1.9524586214216888,False,False,model_id_length,0.44482712627328286,False,1.1184252517385094,False,0
Qdrant/bm25,Qdrant,sentence-similarity,964744,32,776.2585532407408,555.2672685185186,7,0,1.9524586214216888,False,False,model_id_length,0.44473202547299917,False,1.0572257138655585,False,0
E-MIMIC/inclusively-reformulation-it5,E-MIMIC,unknown,3494531,2,1132.3704861111112,399.53003472222224,9,0,1.7156663480596257,False,False,log_likes,0.44470645865480707,False,1.0479156195152717,False,0
cyankiwi/GLM-4.7-Flash-AWQ-4bit,cyankiwi,text-generation,418434,56,191.2747222222222,8.228622685185185,15,0,2.293098392531755,False,False,log_days_since_update,0.4445380636770361,False,1.04323773920309,False,0
Qwen/Qwen3-32B,Qwen,text-generation,9655582,727,458.8382060185185,368.84349537037036,14,0,2.2167042086570348,False,False,log_downloads,0.444476323204138,False,1.1306918573466715,False,0
google/owlv2-base-patch16-ensemble,google,zero-shot-object-detection,1497410,127,1020.6061458333334,636.3783217592593,9,0,2.5134580033136955,False,False,log_pipeline_model_count,0.4444685154559697,False,1.0326983494556967,False,0
softcatala/wav2vec2-large-xlsr-catala,softcatala,automatic-speech-recognition,424559,1,1610.0214699074074,1632.9840046296297,15,0,1.9091444613063338,False,False,log_likes,0.4443256379423661,False,0.9848403357320056,False,0
Qwen/Qwen3.5-122B-A10B-GPTQ-Int4,Qwen,image-text-to-text,375994,45,148.74444444444444,96.75243055555555,11,0,1.8237723410671631,False,False,log_author_model_count,0.4440300915033916,False,1.006274013690135,False,0
nvidia/llama-nemotron-rerank-1b-v2,nvidia,text-ranking,968982,59,286.035162037037,70.23317129629629,17,0,1.2450569733162777,False,False,log_pipeline_model_count,0.4437134706430102,False,1.1032476824182336,False,0
Orion-zhen/Qwen2.5-Coder-7B-Instruct-AWQ,Orion-zhen,text-generation,554702,1,677.7803009259259,658.469224537037,24,0,1.9091444613063338,False,False,log_likes,0.44363529066599405,False,1.1482593930286396,False,0
zai-org/GLM-OCR,zai-org,image-text-to-text,3654022,1955,180.8164236111111,71.48005787037037,20,0,1.5559398112223208,False,False,model_id_length,0.4436285496953934,False,1.1376726488593687,False,0
laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion,zero-shot-image-classification,417992,467,1414.046898148148,553.8064351851851,8,0,1.794602279017137,False,False,log_library_model_count,0.44360931418717364,False,1.0466979858802816,False,0
timm/vit_base_patch14_dinov2.lvd142m,timm,image-feature-extraction,538100,10,1177.133101851852,554.1156597222222,9,0,1.4229870368078252,False,False,log_library_model_count,0.44350180127293526,False,1.0231662217823654,False,0
TinyLlama/TinyLlama-1.1B-Chat-v1.0,TinyLlama,text-generation,2509848,1708,942.7309027777778,864.786712962963,15,0,1.3120382501954744,False,False,log_likes,0.44340386534112397,False,1.1642833255491623,False,0
timm/tf_efficientnetv2_s.in21k_ft_in1k,timm,image-classification,1434099,4,1324.9865625,554.2355902777778,10,0,1.4719127527244855,False,False,log_likes,0.44326793324324293,False,1.0261582686548794,False,0
timm/vit_base_patch16_224.augreg2_in21k_ft_in1k,timm,image-classification,526954,13,1315.6913425925925,555.327025462963,11,0,1.6162106703726244,False,False,model_id_length,0.4431806440892168,False,1.0459356320217439,False,0
nlptown/bert-base-multilingual-uncased-sentiment,nlptown,text-classification,747024,480,1610.0214699074074,573.1576273148148,17,0,1.7153403729224665,False,False,model_id_length,0.4431167433435179,False,1.0340910102785568,False,0
lmstudio-community/Qwen3.5-9B-MLX-4bit,lmstudio-community,image-text-to-text,636083,4,57.33958333333333,57.33943287037037,12,0,1.9651994421760404,False,False,log_model_age_days,0.4430647587032036,False,0.9949430665618019,False,0
facebook/sam-vit-base,facebook,mask-generation,930309,171,1197.4059143518518,930.1921643518518,11,0,2.5134580033136955,False,False,log_pipeline_model_count,0.4429245161370543,False,1.050280429101416,False,0
openai/gpt-oss-20b,openai,text-generation,8305515,4861,359.06008101851853,337.27376157407406,15,0,2.061715591776601,False,False,log_downloads,0.44279364403867094,False,1.150647728513318,False,0
sakamakismile/Qwen3.6-27B-Text-NVFP4-MTP,sakamakismile,text-generation,590302,80,95.66951388888889,91.98396990740741,31,0,1.501367276806634,False,False,log_model_age_days,0.4425835922181848,False,1.0398866567355571,False,0
dima806/fairface_age_image_detection,dima806,image-classification,4296520,76,600.375462962963,591.1702199074074,10,0,1.3834681458787799,False,False,log_downloads,0.4425030829099114,False,1.0826390596423492,False,0
cross-encoder/ms-marco-MiniLM-L2-v2,cross-encoder,text-ranking,1162535,14,1610.0214699074074,334.39126157407406,18,0,1.2450569733162777,False,False,log_pipeline_model_count,0.44247494933905596,False,1.022251026479613,False,0
bigscience/bloomz-560m,bigscience,text-generation,864755,137,1390.323125,1159.2727893518518,59,0,2.2315172380700368,False,False,log_tag_count,0.4423102479905995,False,1.2059299660274478,False,0
Qwen/Qwen2-1.5B-Instruct,Qwen,text-generation,3182926,164,786.6193055555556,783.3910069444445,14,0,1.8237723410671631,False,False,log_author_model_count,0.44192846946934644,False,1.2350544102253862,False,0
Qwen/Qwen2.5-7B-Instruct,Qwen,text-generation,12227435,1449,681.5030092592592,563.9096064814814,18,0,2.459705190539026,False,False,log_downloads,0.44182029956905217,False,1.13741239742232,False,0
Helsinki-NLP/opus-mt-nl-en,Helsinki-NLP,translation,1247776,10,1610.0214814814815,1078.4988541666667,12,0,1.7102173783771908,False,False,log_pipeline_model_count,0.4417674514056846,False,1.0125691998782353,False,0
m3hrdadfi/wav2vec2-large-xlsr-lithuanian,m3hrdadfi,automatic-speech-recognition,434716,2,1610.0214699074074,1728.3596296296296,14,0,1.7156663480596257,False,False,log_likes,0.44158423917466355,False,0.9867259259679149,False,0
lmstudio-community/Qwen3.6-35B-A3B-MLX-8bit,lmstudio-community,image-text-to-text,529152,1,104.34471064814815,104.34449074074074,12,0,1.9091444613063338,False,False,log_likes,0.4413832880918208,False,1.0566867454635134,False,0
google/gemma-4-26B-A4B,google,image-text-to-text,900109,359,139.9735763888889,14.304363425925926,8,0,1.9457141218990872,False,False,log_days_since_update,0.4413778172125824,False,1.0813071016670868,False,0
IDEA-Research/grounding-dino-base,IDEA-Research,zero-shot-object-detection,1256126,199,1038.939236111111,808.622662037037,9,0,2.5134580033136955,False,False,log_pipeline_model_count,0.4413157290556957,False,1.0665677622092034,False,0
timm/wide_resnet50_2.racm_in1k,timm,image-classification,538653,2,1211.139675925926,554.0931597222223,10,0,1.7156663480596257,False,False,log_likes,0.44121154335753887,False,1.0365595538839683,False,0
MIT/ast-finetuned-audioset-10-10-0.4593,MIT,audio-classification,760001,362,1353.2209722222221,1057.3824652777778,10,0,2.158018364455186,False,False,log_pipeline_model_count,0.44112664481400166,False,1.089019790689192,False,0
timm/resnet50.a1_in1k,timm,image-classification,3116459,43,1211.2446180555555,383.23815972222224,9,0,1.4229870368078252,False,False,log_library_model_count,0.44107909562476144,False,1.0407382509071652,False,0
Helsinki-NLP/opus-mt-de-en,Helsinki-NLP,translation,447800,50,1610.0214814814815,1078.5223842592593,12,0,1.7102173783771908,False,False,log_pipeline_model_count,0.4409760615408928,False,1.0217801230487569,False,0
zai-org/GLM-4.1V-9B-Thinking,zai-org,image-text-to-text,415609,783,396.39988425925924,7.514699074074074,15,0,2.348393726886736,False,False,log_days_since_update,0.4409119416562266,False,1.0800074241277913,False,0
IDEA-Research/grounding-dino-tiny,IDEA-Research,zero-shot-object-detection,1183351,109,1038.9586342592593,808.6224652777778,9,0,2.5134580033136955,False,False,log_pipeline_model_count,0.4407527825249244,False,1.0744263479155192,False,0
cross-encoder/ms-marco-MiniLM-L12-v2,cross-encoder,text-ranking,2397086,106,1610.0214699074074,334.3909259259259,18,0,1.2450569733162777,False,False,log_pipeline_model_count,0.440708948417706,False,1.036684968949933,False,0
Qwen/Qwen2.5-Coder-7B-Instruct-GPTQ-Int4,Qwen,text-generation,529770,14,677.8543518518519,618.4623495370371,23,0,1.8237723410671631,False,False,log_author_model_count,0.4406514159665543,False,1.1232614440774367,False,0
Qwen/Qwen3.5-0.8B-Base,Qwen,image-text-to-text,843617,89,151.0015625,97.53184027777777,8,0,1.8237723410671631,False,False,log_author_model_count,0.44061968026519893,False,1.03289766294393,False,0
Qwen/Qwen3-VL-Embedding-8B,Qwen,sentence-similarity,2293695,464,203.87297453703704,104.6282638888889,15,0,1.8237723410671631,False,False,log_author_model_count,0.4405074317168884,False,1.1694015072910116,False,0
perplexity-ai/pplx-embed-v1-0.6b,perplexity-ai,feature-extraction,384895,225,196.37123842592592,57.480613425925924,14,0,1.2427779731265622,False,False,log_author_model_count,0.4404893112521787,False,1.1078843581448459,False,0
timm/resnet18.a1_in1k,timm,image-classification,1872058,14,1211.2480324074074,554.1153935185185,9,0,1.4229870368078252,False,False,log_library_model_count,0.44017009492357395,False,1.0275989395286538,False,0
facebook/esm2_t36_3B_UR50D,facebook,fill-mask,441598,32,1385.4732638888888,1336.1511342592592,8,0,1.1242272317289894,False,False,log_days_since_update,0.44015613617575766,False,1.0787093302322976,False,0
Qwen/Qwen3-Coder-Next-FP8,Qwen,text-generation,2443149,165,178.48424768518518,176.4073148148148,10,0,1.8237723410671631,False,False,log_author_model_count,0.44010726255808136,False,1.036901125293605,False,0
Qwen/Qwen3.5-122B-A10B,Qwen,image-text-to-text,1737905,598,155.59471064814815,96.83653935185185,10,0,1.8237723410671631,False,False,log_author_model_count,0.44006008402138846,False,1.0051763662188364,False,0
deepseek-ai/DeepSeek-V4-Flash,deepseek-ai,text-generation,2999612,1884,98.74699074074074,37.4915162037037,13,0,1.4725842149624637,False,False,log_model_age_days,0.4397753963758751,False,1.1151559128695365,False,0
BAAI/bge-large-en-v1.5,BAAI,feature-extraction,13110277,706,1051.7776851851852,889.8807407407407,22,0,2.5314431239859805,False,False,log_downloads,0.4396974884118504,False,1.1083055122819314,False,0
Falconsai/nsfw_image_detection,Falconsai,image-classification,6560718,1150,1020.0069328703704,479.42908564814815,10,0,1.8190503925047725,False,False,log_downloads,0.4396413827576629,False,1.0949931168510878,False,0
tohoku-nlp/bert-base-japanese-whole-word-masking,tohoku-nlp,fill-mask,384926,76,1610.0214699074074,888.9599884259259,12,0,1.7153403729224665,False,False,model_id_length,0.4396379647530272,False,0.9948288781775448,False,0
nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16,nvidia,text-generation,812282,411,141.22761574074073,91.3224537037037,28,0,1.4179512652729402,False,False,model_id_length,0.43957702412924127,False,1.1783465418125816,False,0
cardiffnlp/twitter-roberta-base-sentiment-latest,cardiffnlp,text-classification,2608991,822,1597.9430787037038,359.6677199074074,11,0,1.7153403729224665,False,False,model_id_length,0.43951614824211077,False,1.1360859191232837,False,0
facebook/detr-resnet-50,facebook,object-detection,1147384,965,1610.0214699074074,840.4190856481481,11,0,2.0228864853565334,False,False,log_pipeline_model_count,0.43935360942207313,False,1.0376081524712983,False,0
nvidia/LocateAnything-3B,nvidia,image-text-to-text,923010,2813,149.1626273148148,47.54787037037037,25,0,1.550005102300407,False,False,log_likes,0.43918526382511947,False,1.0896821418656049,False,0
vikhyatk/moondream2,vikhyatk,image-text-to-text,2445928,1428,877.2478472222223,309.9423726851852,11,0,1.2427779731265622,False,False,log_author_model_count,0.43916182380566215,False,1.1308998650411688,False,0
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,nvidia,text-generation,1176253,174,221.6162037037037,136.8144675925926,39,0,1.5709505036944253,False,False,log_tag_count,0.4387454418569471,False,1.2162993627327328,False,0
E-MIMIC/inclusively-classification,E-MIMIC,text-classification,537851,1,1132.398275462963,399.5296064814815,8,0,1.9091444613063338,False,False,log_likes,0.438400620505361,False,0.9909114218965237,False,0
Qwen/Qwen3-Embedding-8B,Qwen,feature-extraction,3433656,764,421.3894675925926,387.62336805555555,15,0,1.8237723410671631,False,False,log_author_model_count,0.43829173707091773,False,1.1067929392090468,False,0
cyankiwi/Qwen3.5-9B-AWQ-4bit,cyankiwi,image-text-to-text,366959,36,149.36300925925926,8.229224537037037,11,0,2.293053606179259,False,False,log_days_since_update,0.4382771174633567,False,0.9901591604230106,False,0
jonatasgrosman/wav2vec2-large-xlsr-53-russian,jonatasgrosman,automatic-speech-recognition,3708802,76,1610.0214699074074,1323.9175578703703,19,0,1.4179512652729402,False,False,model_id_length,0.4381372430652486,False,1.065646526947001,False,0
papluca/xlm-roberta-base-language-detection,papluca,text-classification,649411,375,1610.0214699074074,944.420625,37,0,1.487385621559333,False,False,log_tag_count,0.43801358651730904,False,1.1560789676181384,False,0
lmstudio-community/Qwen3.6-35B-A3B-MLX-6bit,lmstudio-community,image-text-to-text,524292,3,104.34744212962963,104.34717592592592,12,0,1.5783914420817113,False,False,log_likes,0.43799527430291724,False,1.024486697455261,False,0
sentence-transformers/all-distilroberta-v1,sentence-transformers,sentence-similarity,2289203,44,1610.0214699074074,510.4333912037037,42,0,1.6887722898166315,False,False,log_tag_count,0.4379784321225125,False,1.132435447180296,False,0
jonatasgrosman/wav2vec2-large-xlsr-53-polish,jonatasgrosman,automatic-speech-recognition,2638619,12,1610.0214699074074,1323.9181018518518,19,0,1.3188215627230984,False,False,model_id_length,0.4378302976039983,False,1.0390047342760884,False,0
LiquidAI/LFM2.5-1.2B-Instruct,LiquidAI,text-generation,560324,641,204.98002314814815,43.61321759259259,24,0,1.2427779731265622,False,False,log_author_model_count,0.4378286726202633,False,1.0576433618713936,False,0
Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,Qwen,text-generation,389727,21,627.4682523148148,563.9056134259259,23,0,1.8237723410671631,False,False,log_author_model_count,0.43770916375092755,False,1.092541004496019,False,0
Qwen/Qwen3-1.7B,Qwen,text-generation,7497059,508,458.8464699074074,368.8426851851852,14,0,1.9563338697970831,False,False,log_downloads,0.4375886146305328,False,1.0804654029310783,False,0
dphn/dolphin-2.9.1-yi-1.5-34b,dphn,text-generation,4576095,65,802.797962962963,324.7521296296296,21,0,1.4483387372368437,False,False,log_downloads,0.43745423101620035,False,1.1416675591858991,False,0
NbAiLab/nb-wav2vec2-1b-nynorsk,NbAiLab,automatic-speech-recognition,583863,0,1511.3906944444445,579.3611574074074,16,0,2.239897480530956,False,False,log_likes,0.4374429932291305,False,1.1240539218391763,False,0
m-a-p/MERT-v1-330M,m-a-p,audio-classification,572601,93,1230.495127314815,430.7884143518518,10,0,2.158018364455186,False,False,log_pipeline_model_count,0.4374286644310421,False,1.0703745846687298,False,0
laion/CLIP-ViT-L-14-laion2B-s32B-b82K,laion,zero-shot-image-classification,388254,64,1414.0474884259258,925.0432407407408,11,0,1.794602279017137,False,False,log_library_model_count,0.4373265163617437,False,1.0176645255388064,False,0
daekeun-ml/koelectra-small-v3-nsmc,daekeun-ml,text-classification,2824257,7,1610.0214699074074,507.09788194444445,11,0,1.2476384228570891,False,False,log_likes,0.43732283280756273,False,0.9989545603863178,False,0
Qwen/Qwen3-VL-Embedding-2B,Qwen,sentence-similarity,1312154,436,203.87262731481482,104.62887731481482,16,0,1.8237723410671631,False,False,log_author_model_count,0.4372709818125706,False,1.1734584437100921,False,0
PekingU/rtdetr_r101vd_coco_o365,PekingU,object-detection,386454,19,784.9702662037037,758.4042939814815,11,0,2.0228864853565334,False,False,log_pipeline_model_count,0.43679994650406956,False,1.1015133032294686,False,0
NbAiLab/nb-wav2vec2-1b-bokmaal-v2,NbAiLab,automatic-speech-recognition,557398,0,908.5939583333334,579.553587962963,8,0,2.239897480530956,False,False,log_likes,0.4367191235381907,False,1.0012815336907188,False,0
apple/DFN5B-CLIP-ViT-H-14-378,apple,unknown,1216485,110,1003.0358680555555,516.2225462962963,6,0,1.794602279017137,False,False,log_library_model_count,0.43656660720217794,False,1.074651268827604,False,0
openbmb/MiniCPM-V-4.6,openbmb,image-text-to-text,932621,1172,107.61612268518519,28.501655092592593,16,0,1.4949855402137955,False,False,log_days_since_update,0.43654552411102404,False,1.0352960049878377,False,0
facebook/esm2_t12_35M_UR50D,facebook,fill-mask,460185,23,1401.395775462963,1226.3715625,9,0,1.0653946903805875,False,False,log_days_since_update,0.4359806240864609,False,1.0726849705395618,False,0
microsoft/table-transformer-detection,microsoft,object-detection,1224901,428,1384.6151273148148,1057.3825347222223,10,0,2.0228864853565334,False,False,log_pipeline_model_count,0.43589418336169117,False,1.0284060072924477,False,0
amunchet/rorshark-vit-base,amunchet,image-classification,938482,3,984.1323958333334,984.1259027777778,14,0,1.5783914420817113,False,False,log_likes,0.43570088144114943,False,0.9782270862428429,False,0
livekit/turn-detector,livekit,text-classification,690117,127,599.9469097222222,168.37175925925925,34,0,1.3534067639280971,False,False,log_tag_count,0.4356744019762649,False,1.1343353077527365,False,0
Qwen/Qwen3-Reranker-4B,Qwen,text-ranking,2634413,151,421.38417824074077,104.62769675925927,13,0,1.8237723410671631,False,False,log_author_model_count,0.43556630751354847,False,1.1499815135184748,False,0
typhoon-ai/typhoon2.5-qwen3-4b,typhoon-ai,text-generation,471826,6,309.60424768518516,48.09539351851852,10,0,1.311356364025299,False,False,log_likes,0.4354853258300133,False,1.124985319192552,False,0
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8,nvidia,text-generation,565082,353,235.74947916666667,136.81597222222223,39,0,1.5709505036944253,False,False,log_tag_count,0.4353632496603655,False,1.1738052586675412,False,0
Helsinki-NLP/opus-mt-en-de,Helsinki-NLP,translation,647725,47,1610.0214814814815,1078.5212847222222,13,0,1.7102173783771908,False,False,log_pipeline_model_count,0.4350808183938609,False,1.0165767069911593,False,0
unsloth/Qwen3.6-27B-MTP-GGUF,unsloth,image-text-to-text,2996809,1214,79.46028935185186,64.63481481481482,13,0,1.6699340353560532,False,False,log_model_age_days,0.4350101091793764,False,1.0048992440536781,False,0
TimKond/S-PubMedBert-MedQuAD,TimKond,sentence-similarity,450552,8,1511.381400462963,631.0826041666667,12,0,1.2427779731265622,False,False,log_author_model_count,0.4350049365954451,False,0.9773536924655711,False,0
Qwen/Qwen3-4B,Qwen,text-generation,4408091,667,458.8461921296296,368.84260416666666,15,0,1.8237723410671631,False,False,log_author_model_count,0.4349416514564275,False,1.056833524307207,False,0
lmstudio-community/Qwen3.6-27B-MLX-8bit,lmstudio-community,image-text-to-text,1014135,12,57.08141203703704,57.08122685185185,12,0,1.9692728884366657,False,False,log_model_age_days,0.4348457728340482,False,0.9868644777658446,False,0
Helsinki-NLP/opus-mt-fr-en,Helsinki-NLP,translation,860994,54,1610.0214814814815,256.0431712962963,13,0,1.7102173783771908,False,False,log_pipeline_model_count,0.4344316224771117,False,1.0143252914381389,False,0
Qwen/Qwen3-Reranker-0.6B,Qwen,text-ranking,2691622,382,426.4369791666667,104.62778935185185,12,0,1.8237723410671631,False,False,log_author_model_count,0.434417094407822,False,1.1357842464782448,False,0
cyankiwi/Qwen3.6-27B-AWQ-BF16-INT4,cyankiwi,image-text-to-text,522147,41,98.21362268518519,8.228414351851852,11,0,2.293113896180436,False,False,log_days_since_update,0.43430323667778453,False,0.9930613391396824,False,0
